latitude,longitude,scientificname,occurrenceRemarks,Year
44.8897911966, -73.466287426,Hippodamia parenthesis,Note,2019
44.49862, -73.24662,Hippodamia parenthesis,Note,2021
43.08698306, -79.08523215,Hippodamia parenthesis,Note,2018
42.9865446, -73.6406992,Hippodamia parenthesis,Note,2020
42.7643366667, -71.855545,Hippodamia parenthesis,Note,2021
42.6819287741, -82.9298945547,Hippodamia parenthesis,Note,2021
42.6048783333, -79.1141805,Hippodamia parenthesis,Note,2021
42.606555, -79.1133111667,Hippodamia parenthesis,Note,2021
42.6050616667, -79.1141583333,Hippodamia parenthesis,Note,2021
42.4134168, -73.673174,Hippodamia parenthesis,Note,2010
42.4134168, -73.673174,Hippodamia parenthesis,Note,2012
43.2894133333, -81.7987583333,Hippodamia parenthesis,Note,2018
43.288775, -81.7992733333,Hippodamia parenthesis,Note,2018
44.748298645, -79.8631591797,Hippodamia parenthesis,Note,2019
46.7976421304, -92.088972861,Hippodamia parenthesis,Note,2018
42.7633936, -78.309738,Hippodamia parenthesis,Note,2010
39.6327058227, -105.148839388,Hippodamia parenthesis,Note,2020
40.5727348328, -105.0490264893,Hippodamia parenthesis,Note,2019
41.7916546, -93.522159,Hippodamia parenthesis,Note,2009
42.587072, -72.573941,Hippodamia parenthesis,Note,2012
42.587072, -72.573941,Hippodamia parenthesis,Note,2014
42.587072, -72.573941,Hippodamia parenthesis,Note,2015
44.5725740427, -73.5705320165,Hippodamia parenthesis,Note,2021
43.2446416667, -81.8817983333,Hippodamia parenthesis,Note,2018
42.558375, -73.654656,Hippodamia parenthesis,Note,2016
43.841325, -72.37386333,Hippodamia parenthesis,Note,2020
39.7428703, -105.51972,Hippodamia parenthesis,Note,2014
40.440569, -79.959705,Hippodamia parenthesis,Note,2012
40.440569, -79.959705,Hippodamia parenthesis,Note,2015
40.4396098934, -79.947068207,Hippodamia parenthesis,Note,2021
